model_id,task,budget,seed,icl_accuracy,lora_accuracy,lora_minus_icl_accuracy,icl_runtime_sec,lora_runtime_sec,lora_minus_icl_runtime_sec,lora_train_runtime_sec,lora_inference_runtime_sec,lora_model_load_sec
Qwen/Qwen3-4B,mrpc,16,13,0.73046875,0.75,0.01953125,33.10421623800357,50.564345996994234,17.46012975899066,2.1707742029975634,47.331472229998326,1.0620995639983448
Qwen/Qwen3-4B,mrpc,16,21,0.71875,0.73046875,0.01171875,38.23387801699573,50.34643090899772,12.112552892001986,1.8801523400034057,47.46200258299359,1.0042759860007209
Qwen/Qwen3-4B,mrpc,16,42,0.6953125,0.75390625,0.05859375,33.035655100997246,50.358762854993984,17.323107753996737,1.9150605350005208,47.38904461999482,1.0546576999986428
Qwen/Qwen3-4B,mrpc,16,55,0.6875,0.7421875,0.0546875,36.15877532499144,55.95462116698036,19.79584584198892,2.0317249819927383,52.65460564600653,1.2682905389810912
Qwen/Qwen3-4B,mrpc,32,7,0.72265625,0.7421875,0.01953125,43.53407761501148,57.844243175990414,14.31016556097893,4.004751779983053,52.66507956798887,1.174411828018492
Qwen/Qwen3-4B,mrpc,32,13,0.71484375,0.75,0.03515625,41.743073919999006,52.039545440995425,10.29647152099642,3.662396678002551,47.383688311994774,0.9934604509981
Qwen/Qwen3-4B,mrpc,32,21,0.67578125,0.7265625,0.05078125,44.65652245900128,53.075147040006414,8.418624581005133,4.444557163005811,47.58175649699842,1.0488333800021792
Qwen/Qwen3-4B,mrpc,32,42,0.671875,0.7421875,0.0703125,41.26556522899773,52.32712217700464,11.06155694800691,3.7358104410013766,47.575980432004144,1.015331303999119
Qwen/Qwen3-4B,mrpc,32,55,0.703125,0.7421875,0.0390625,47.37831069200183,57.971879822027404,10.593569130025571,3.9744326590152923,52.698910892009735,1.2985362710023765
Qwen/Qwen3-4B,rte,1,7,0.82421875,0.80078125,-0.0234375,33.19131374399876,53.949777930014534,20.75846418601577,0.16102344400133006,52.44120505201863,1.3475494339945726
Qwen/Qwen3-4B,rte,1,13,0.84375,0.796875,-0.046875,30.64105450299394,48.474242887008586,17.833188384014647,0.1347325169990654,47.11360435100505,1.2259060190044693
Qwen/Qwen3-4B,rte,1,21,0.84765625,0.80859375,-0.0390625,29.892397695999534,48.64765083400562,18.755253138006083,0.1617732340018847,47.37869283100008,1.107184769003652
Qwen/Qwen3-4B,rte,1,42,0.86328125,0.80859375,-0.0546875,29.964802495000185,48.792704415995104,18.82790192099492,0.14764017800189322,47.43270425199444,1.2123599859987735
Qwen/Qwen3-4B,rte,1,55,0.83984375,0.80859375,-0.03125,33.21390824302216,53.52306685998337,20.309158616961213,0.18108039000071585,52.0585592899879,1.28342717999476
Qwen/Qwen3-4B,rte,2,7,0.82421875,0.8046875,-0.01953125,33.35350063099759,53.536082590027945,20.182581959030358,0.262806790007744,52.11794914701022,1.155326653009979
Qwen/Qwen3-4B,rte,2,13,0.82421875,0.80078125,-0.0234375,30.340970946999732,48.376308554994466,18.035337607994734,0.24628021600074135,47.12245218899625,1.007576149997476
Qwen/Qwen3-4B,rte,2,21,0.83203125,0.80859375,-0.0234375,30.065543709999474,48.41402678099985,18.348483071000373,0.24982279099640436,47.16395489699789,1.00024909300555
Qwen/Qwen3-4B,rte,2,42,0.83984375,0.8046875,-0.03515625,30.168625824000628,48.97546932601108,18.80684350201045,0.30388302400388056,47.63597565800592,1.0356106440012809
Qwen/Qwen3-4B,rte,2,55,0.83984375,0.80859375,-0.03125,33.174189685989404,53.83672182701412,20.662532141024712,0.2807480030169245,52.36487437700271,1.1910994469944853
Qwen/Qwen3-4B,rte,4,7,0.8359375,0.80859375,-0.02734375,33.246746901015285,54.05569047399331,20.808943572978023,0.6306905749952421,52.16540992498631,1.2595899740117602
Qwen/Qwen3-4B,rte,4,13,0.828125,0.796875,-0.03125,30.265967580002325,48.68808298899239,18.422115408990066,0.5243646449962398,47.12317627699667,1.0405420669994783
Qwen/Qwen3-4B,rte,4,21,0.80859375,0.80859375,0.0,30.649486719004926,48.45913673500763,17.809650016002706,0.4838795210016542,46.973208556002646,1.002048658003332
Qwen/Qwen3-4B,rte,4,42,0.828125,0.8046875,-0.0234375,30.40472905599745,49.08747270199092,18.68274364599347,0.5264265509977122,47.55727475199819,1.0037713989950134
Qwen/Qwen3-4B,rte,4,55,0.8515625,0.80859375,-0.04296875,33.199818314024014,54.26981619899743,21.069997884973418,0.5416412019985728,52.51620076800464,1.2119742289942224
Qwen/Qwen3-4B,rte,8,7,0.83984375,0.80859375,-0.03125,33.36320981697645,54.90770553800394,21.544495721027488,1.0488007579988334,52.633440328994766,1.225464451010339
Qwen/Qwen3-4B,rte,8,13,0.8046875,0.80859375,0.00390625,30.949628716996813,49.502819574998284,18.55319085800147,0.9484515299991472,47.54480526599946,1.0095627789996797
Qwen/Qwen3-4B,rte,8,21,0.84375,0.8125,-0.03125,32.55725725599768,49.58442567700695,17.027168421009264,0.9468087170025683,47.61182414599898,1.0257928140053991
Qwen/Qwen3-4B,rte,8,42,0.8203125,0.81640625,-0.00390625,33.31206391299929,49.415071795003314,16.10300788200402,0.9522980350011494,47.472862092996365,0.9899116670057992
Qwen/Qwen3-4B,rte,8,55,0.84375,0.8125,-0.03125,34.53424098098185,54.61306951302686,20.07882853204501,1.0497162899991963,52.41987964900909,1.1434735740185715
Qwen/Qwen3-4B,rte,16,7,0.8203125,0.8125,-0.0078125,38.960175131011056,55.848674172040774,16.888499041029718,2.0333170760131907,52.62546802201541,1.1898890740121715
Qwen/Qwen3-4B,rte,16,13,0.81640625,0.80859375,-0.0078125,37.52341127899854,50.242944780999096,12.719533502000559,1.8726819090006757,47.360603248998814,1.0096596229996067
Qwen/Qwen3-4B,rte,16,21,0.82421875,0.8125,-0.01171875,36.35498276299768,50.29543313999602,13.940450376998342,1.8659193549974589,47.41784868799732,1.0116650970012415
Qwen/Qwen3-4B,rte,16,42,0.796875,0.80859375,0.01171875,37.53322887000104,50.28814493898972,12.754916068988678,1.8669274799976847,47.37403544399422,1.0471820149978157
Qwen/Qwen3-4B,rte,16,55,0.8203125,0.81640625,-0.00390625,38.885296029999154,55.83425866201287,16.948962632013718,2.0260252979933284,52.61231174701243,1.1959216170071159
Qwen/Qwen3-4B,rte,32,7,0.85546875,0.83203125,-0.0234375,48.6655450410035,58.00636139002745,9.340816349023953,3.983239542983938,52.78779885201948,1.2353229950240348
Qwen/Qwen3-4B,rte,32,13,0.80859375,0.81640625,0.0078125,46.24129091100622,52.5721379089955,6.330846997989283,3.9061299140012125,47.62273423699662,1.0432737579976674
Qwen/Qwen3-4B,rte,32,21,0.83984375,0.82421875,-0.015625,47.527155743999174,52.1666241990024,4.639468455003225,3.654934496997157,47.514882708004734,0.996806994000508
Qwen/Qwen3-4B,rte,32,42,0.80859375,0.8203125,0.01171875,45.69529047100514,52.154399762010144,6.4591092910050065,3.6881027280032868,47.460135528002866,1.0061615060039912
Qwen/Qwen3-4B,rte,32,55,0.83984375,0.828125,-0.01171875,48.23887785500847,58.07690118899336,9.838023333984893,4.005790463997982,52.877856310020434,1.1932544149749447
Qwen/Qwen3-4B,trec,1,7,0.625,0.49609375,-0.12890625,40.97672094099107,60.88093959202524,19.90421865103417,0.15945236300467514,59.49715128701064,1.2243359420099296
Qwen/Qwen3-4B,trec,1,13,0.6171875,0.5078125,-0.109375,35.55544578500121,54.78966499000671,19.234219205005502,0.1382056639995426,53.55797282900312,1.0934864970040508
Qwen/Qwen3-4B,trec,1,21,0.58203125,0.47265625,-0.109375,36.76875345000008,55.68447560899949,18.915722158999415,0.15891391500190366,54.44006456599891,1.0854971279986785
Qwen/Qwen3-4B,trec,1,42,0.5703125,0.46484375,-0.10546875,37.78698384600284,55.362263528993935,17.575279682991095,0.1555320049956208,54.13284715900227,1.0738843649960472
Qwen/Qwen3-4B,trec,1,55,0.58984375,0.5078125,-0.08203125,40.48283706099028,62.29795272802585,21.81511566703557,0.16310008501750417,60.99113625098835,1.1437163920199964
Qwen/Qwen3-4B,trec,2,7,0.6171875,0.49609375,-0.12109375,38.06134124498931,61.30275940502179,23.24141816003248,0.2672820540028624,59.788304772024276,1.2471725789946504
Qwen/Qwen3-4B,trec,2,13,0.65234375,0.5078125,-0.14453125,35.441794065001886,53.971088417994906,18.52929435299302,0.2536756929985131,52.6948512309973,1.022561493999092
Qwen/Qwen3-4B,trec,2,21,0.5625,0.47265625,-0.08984375,35.438554066000506,55.92970766999497,20.491153603994462,0.24343836099433247,54.691807634000725,0.9944616749999113
Qwen/Qwen3-4B,trec,2,42,0.5703125,0.46484375,-0.10546875,35.38608550700155,54.86573490600131,19.479649398999754,0.3007416070031468,53.55397940999683,1.0110138890013332
Qwen/Qwen3-4B,trec,2,55,0.60546875,0.5,-0.10546875,40.185595126997214,61.81258343602531,21.626988309028093,0.26960979800787754,60.34926792400074,1.1937057140166871
Qwen/Qwen3-4B,trec,4,7,0.64453125,0.51171875,-0.1328125,37.98307018799824,61.431191112991655,23.448120924993418,0.5134889619948808,59.7018905460136,1.2158116049831733
Qwen/Qwen3-4B,trec,4,13,0.6796875,0.515625,-0.1640625,34.720340485000634,54.8376639220005,20.117323436999868,0.6327410119993147,53.181062914001814,1.0238599959993735
Qwen/Qwen3-4B,trec,4,21,0.66015625,0.46875,-0.19140625,35.18847659900348,56.64202600599674,21.45354940699326,0.5266248139960226,54.94526236299862,1.1701388290020986
Qwen/Qwen3-4B,trec,4,42,0.66796875,0.453125,-0.21484375,35.5541482089975,56.05624295499729,20.502094745999784,0.5010102880041813,54.49552449699695,1.0597081699961564
Qwen/Qwen3-4B,trec,4,55,0.6171875,0.51171875,-0.10546875,39.57395932098734,62.21936958900187,22.64541026801453,0.5045961249852553,60.529462178004906,1.1853112860117108
Qwen/Qwen3-4B,trec,8,7,0.72265625,0.5,-0.22265625,38.574490889004664,62.57882833600161,24.004337446996942,1.0443830389995128,60.298615322011756,1.235829974990338
Qwen/Qwen3-4B,trec,8,13,0.7265625,0.515625,-0.2109375,34.31995235400245,55.85354859700601,21.533596243003558,0.941596312004549,53.89476337900123,1.0171889060002286
Qwen/Qwen3-4B,trec,8,21,0.7265625,0.4609375,-0.265625,35.17569959899993,57.068210238991014,21.892510639991087,0.930565229995409,55.12846047799394,1.0091845310016652
Qwen/Qwen3-4B,trec,8,42,0.63671875,0.453125,-0.18359375,35.746533532001195,56.233827228992595,20.4872936969914,0.935161089997564,54.29024213699449,1.0084240020005382
Qwen/Qwen3-4B,trec,8,55,0.671875,0.51171875,-0.16015625,39.17684410401853,63.30408546095714,24.12724135693861,1.0117930329870433,61.100731107988395,1.1915613199817017
Qwen/Qwen3-4B,trec,16,7,0.734375,0.515625,-0.21875,38.51987278400338,62.98529927598429,24.465426491980907,2.028070872009266,59.6955373469973,1.2616910569777247
Qwen/Qwen3-4B,trec,16,13,0.75390625,0.52734375,-0.2265625,34.41973272299947,56.55277715699776,22.133044433998293,1.974079822000931,53.492974193999544,1.0857231409972883
Qwen/Qwen3-4B,trec,16,21,0.6953125,0.48046875,-0.21484375,34.98398037900188,58.1511797849962,23.167199405994324,1.9522134250000818,55.13838024099823,1.0605861189978896
Qwen/Qwen3-4B,trec,16,42,0.6875,0.484375,-0.203125,34.882787189002556,57.06535820099816,22.182571011995606,1.8793376020039432,54.12790975799726,1.0581108409969602
Qwen/Qwen3-4B,trec,16,55,0.7265625,0.515625,-0.2109375,39.135015723994,64.04911300400272,24.91409728000872,2.0091166739875916,60.88799656802439,1.1519997619907372
Qwen/Qwen3-4B,trec,32,7,0.73828125,0.58203125,-0.15625,38.80112997398828,64.72328938698047,25.922159412992187,3.9989008309785277,59.57564836498932,1.148740191012621
Qwen/Qwen3-4B,trec,32,13,0.75390625,0.5625,-0.19140625,35.07247187699977,59.03812942500372,23.965657548003946,3.7095775729976594,54.324521763999655,1.0040300880064024
Qwen/Qwen3-4B,trec,32,21,0.75,0.515625,-0.234375,35.88648506900063,59.13797326700296,23.251488198002335,3.652848069999891,54.485735643000226,0.9993895540028461
Qwen/Qwen3-4B,trec,32,42,0.7109375,0.5078125,-0.203125,35.424987407001026,58.992720164002094,23.567732757001068,3.6582524760015076,54.3382934379988,0.9961742500017863
Qwen/Qwen3-4B,trec,32,55,0.796875,0.51953125,-0.27734375,38.72222378701554,64.25801368796965,25.535789900954114,4.006773050001357,59.09254361697822,1.1586970209900755
